2117.0,0,1
2132.0,1,0
2133.0,0,1
2141.0,0,1
2147.0,1,0
2148.0,1,0
2153.0,1,0
2156.0,1,0
2161.0,1,0
2165.0,1,0
2166.0,1,0
2167.0,1,0
2169.0,0,1
2178.0,1,0
2179.0,1,0
2181.0,1,0
2182.0,2,0
2184.0,1,0
2185.0,0,1
2188.0,2,0
2197.0,0,1
2199.0,2,0
2200.0,1,0
2201.0,1,0
2204.0,0,1
2207.0,0,1
2210.0,2,0
2216.0,1,0
2224.0,1,0
2228.0,1,0
2230.0,1,0
2241.0,0,1
2248.0,0,1
2254.0,1,0
2257.0,1,0
2284.0,0,1
2290.0,1,1
2299.0,1,0
2309.0,0,1
2314.0,1,1
2318.0,1,0
2326.0,0,1
2330.0,0,1
2338.0,0,1
2343.0,1,0
2347.0,1,0
2350.0,1,0
2360.0,1,0
2361.0,0,1
2364.0,1,0
2369.0,1,1
2371.0,1,0
2375.0,1,0
2377.0,1,0
2384.0,1,0
2385.0,0,1
2392.0,0,1
2399.0,1,0
2420.0,1,0
2424.0,1,0
2428.0,1,0
2432.0,1,0
2436.0,2,0
2439.0,1,0
2443.0,1,0
2445.0,1,0
2446.0,0,1
2452.0,0,1
2454.0,1,0
2470.0,1,0
2476.0,0,1
2478.0,0,1
2486.0,1,0
2490.0,2,0
2500.0,1,0
2505.0,1,0
2521.0,1,0
2525.0,1,0
2536.0,1,0
2540.0,1,0
2541.0,1,1
2554.0,1,0
2556.0,1,0
2558.0,1,0
2563.0,1,0
2565.0,1,0
2572.0,1,0
2573.0,1,0
2580.0,1,0
2582.0,1,0
2593.0,1,0
2610.0,2,0
2611.0,1,0
2620.0,1,0
2621.0,0,1
2632.0,1,1
2635.0,1,0
2636.0,0,1
2641.0,1,0
2645.0,1,0
2656.0,1,0
2664.0,0,1
2668.0,1,0
2674.0,1,0
2679.0,1,0
2689.0,1,0
2691.0,1,0
2704.0,1,0
2708.0,1,0
2718.0,1,0
2728.0,0,1
2730.0,1,0
2735.0,1,0
2747.0,0,1
2761.0,0,1
2778.0,1,1
2780.0,1,0
2784.0,0,1
2791.0,0,1
2793.0,1,0
2794.0,1,0
2795.0,1,0
2799.0,1,0
2814.0,1,0
2817.0,0,1
2828.0,0,1
2835.0,1,0
2847.0,1,0
2849.0,1,0
2865.0,1,0
2874.0,1,0
2885.0,0,1
2889.0,1,0
2900.0,1,0
2936.0,1,0
2942.0,1,0
2957.0,1,0
2958.0,1,0
2963.0,1,0
2997.0,0,1
3007.0,0,1
3021.0,0,1
3037.0,1,0
3050.0,1,0
3074.0,0,1
3103.0,1,0
3174.0,1,0
3220.0,1,0
3222.0,1,0
3233.0,0,1
3259.0,0,1
3288.0,1,0
3290.0,1,0
3309.0,0,1
3326.0,1,0
3359.0,1,0
3376.0,1,0
3395.0,1,0
3403.0,1,0
3467.0,0,1
3506.0,0,1
3510.0,0,1
3537.0,0,1
3550.0,1,0
3560.0,1,0
3586.0,0,1
3603.0,1,0
3650.0,1,0
3652.0,0,1
3664.0,1,0
3730.0,0,1
3735.0,1,0
3736.0,1,0
3740.0,0,1
3940.0,1,0
3974.0,0,1
4044.0,1,0
4046.0,0,1
4063.0,1,0
4110.0,1,0
4130.0,0,1
4306.0,1,0
4451.0,0,1
4514.0,1,0
4661.0,0,1
5194.0,1,0
5553.0,1,0
5562.0,1,0
6336.0,0,1
6505.0,1,0
7034.0,1,0
7764.0,1,0
8474.0,0,1
